STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TMAX,TMIN
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/18/2018,0.4,0,51,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/19/2018,0,0,51,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/20/2018,0.25,0,45,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/21/2018,1.2,4,40,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/22/2018,0.5,9,12,9
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/23/2018,0,0,22,10
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/24/2018,0,0,30,10
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/25/2018,1.5,0,42,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/26/2018,0,0,45,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/27/2018,0.02,0,41,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/28/2018,0.03,0,43,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/29/2018,0,0,47,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/30/2018,1,0,51,37
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/31/2018,0.25,0,37,18
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/1/2018,0,0,48,18
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/2/2018,0,0,50,18
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/3/2018,0.13,0,54,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/4/2018,0.81,0,59,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/5/2018,0.02,0,42,14
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/6/2018,0,0,42,20
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/7/2018,0.9,0,40,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/8/2018,0.03,0,41,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/9/2018,0.25,0.5,36,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/10/2018,0.01,0,33,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/11/2018,0,0,39,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/12/2018,0,0,42,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/13/2018,0,0,59,37
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/14/2018,0,0,60,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/15/2018,0.2,0,59,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/16/2018,0.1,0.5,46,18
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/17/2018,0.03,1,22,10
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/18/2018,0,0,41,17
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/19/2018,0,0,66,35
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/20/2018,0,0,35,20
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/21/2018,0,0,47,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/22/2018,0,0,53,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/23/2018,0.3,0,40,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/24/2018,1.2,0,41,33
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/25/2018,2,0,43,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/26/2018,0.53,0,44,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/27/2018,0.5,0,37,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/28/2018,0,0,44,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/29/2018,0,0,51,22
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,4/30/2018,0,0,42,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/1/2018,0,0,65,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/2/2018,0,0,60,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/3/2018,0,0,62,39
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/4/2018,0,0,66,45
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/5/2018,0,0,54,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/6/2018,0.4,0,64,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/7/2018,0.05,0,47,37
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/8/2018,0,0,54,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/9/2018,0.25,0,56,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/10/2018,0,0,60,43
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/11/2018,0,0,59,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/12/2018,0,0,66,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/13/2018,0,0,67,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/14/2018,0,0,68,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/15/2018,0,0,65,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/16/2018,0.25,0,65,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/17/2018,0.04,0,60,45
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/18/2018,1,0,60,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/19/2018,0.25,0,55,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/20/2018,0,0,62,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/21/2018,0,0,63,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/22/2018,0,0,67,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/23/2018,0.5,0,68,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/24/2018,0,0,64,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/25/2018,1.8,0,60,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/26/2018,0.5,0,63,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/27/2018,0.85,0,63,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/28/2018,0.2,0,67,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/29/2018,0.4,0,66,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/30/2018,1.45,0,57,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,5/31/2018,0.7,0,58,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/1/2018,0.57,0,60,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/2/2018,0.3,0,63,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/3/2018,0.93,0,60,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/4/2018,0.22,0,68,39
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/5/2018,0,0,61,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/6/2018,0,0,64,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/7/2018,0,0,65,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/8/2018,0,0,67,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/9/2018,0.8,0,63,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/10/2018,0.75,0,65,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/11/2018,0.1,0,65,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/12/2018,1.5,0,64,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/13/2018,0.9,0,67,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/14/2018,0.6,0,61,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/15/2018,0,0,69,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/16/2018,0,0,71,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/17/2018,0,0,69,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/18/2018,0.35,0,70,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/19/2018,0.2,0,65,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/20/2018,1,0,67,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/21/2018,0,0,67,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/22/2018,1.1,0,58,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/23/2018,0.1,0,64,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/24/2018,0.15,0,60,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/25/2018,0.55,0,64,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/26/2018,0.4,0,66,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/27/2018,0.5,0,68,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/28/2018,1.6,0,69,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/29/2018,1.15,0,63,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,6/30/2018,0,0,70,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/1/2018,0,0,67,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/2/2018,0,0,68,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/3/2018,0,0,70,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/4/2018,0,0,72,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/5/2018,0,0,75,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/6/2018,0.62,0,70,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/7/2018,0.43,0,70,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/8/2018,0.23,0,60,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/9/2018,0,0,65,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/10/2018,0,0,67,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/11/2018,0.02,0,70,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/12/2018,0.1,0,69,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/13/2018,0,0,68,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/14/2018,0.25,0,68,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/15/2018,0.15,0,62,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/16/2018,0,0,67,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/17/2018,0.35,0,65,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/18/2018,0.1,0,67,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/19/2018,0,0,71,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/20/2018,0.05,0,69,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/21/2018,1.5,0,64,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/22/2018,0.85,0,62,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/23/2018,0.23,0,55,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/24/2018,0.19,0,63,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/25/2018,1.2,0,61,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/26/2018,0,0,63,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/27/2018,0,0,67,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/28/2018,0,0,65,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/29/2018,0,0,62,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/30/2018,0.1,0,69,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,7/31/2018,0.1,0,69,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/1/2018,0.6,0,66,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/2/2018,2.2,0,56,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/3/2018,3.12,0,58,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/4/2018,0.19,0,61,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/5/2018,0.95,0,63,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/6/2018,0,0,66,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/7/2018,0.3,0,68,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/8/2018,0,0,69,56
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/9/2018,1,0,64,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/10/2018,0.6,0,63,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/11/2018,0.5,0,64,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/12/2018,0,0,67,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/13/2018,0,0,65,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/14/2018,0,0,63,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/15/2018,0,0,64,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/16/2018,0,0,67,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/17/2018,0,0,73,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/18/2018,0.1,0,71,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/19/2018,0.2,0,58,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/20/2018,0.1,0,61,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/21/2018,0.2,0,68,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/22/2018,0.7,0,61,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/23/2018,0.05,0,56,39
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/24/2018,0,0,53,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/25/2018,0,0,64,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/26/2018,0,0,62,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/27/2018,0,0,67,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/28/2018,0,0,68,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/29/2018,0,0,69,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/30/2018,0,0,67,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,8/31/2018,0.5,0,68,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/1/2018,0.3,0,70,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/2/2018,0,0,69,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/3/2018,0.3,0,69,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/4/2018,0.4,0,67,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/5/2018,0,0,68,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/6/2018,0.1,0,69,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/7/2018,0.65,0,69,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/8/2018,0,0,70,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/9/2018,0.2,0,65,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/10/2018,0.85,0,65,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/11/2018,1,0,58,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/12/2018,0.05,0,63,55
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/13/2018,0.15,0,70,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/14/2018,0,0,63,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/15/2018,0.01,0,64,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/16/2018,0.4,0,59,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/17/2018,1.9,0,56,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/18/2018,0.79,0,58,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/19/2018,0.02,0,63,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/20/2018,0,0,67,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/21/2018,0,0,69,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/22/2018,0,0,71,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/23/2018,0.03,0,66,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/24/2018,0.33,0,62,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/25/2018,0.35,0,55,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/26/2018,0.1,0,56,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/27/2018,1.7,0,56,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/28/2018,1.1,0,55,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/29/2018,0,0,63,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,9/30/2018,0,0,66,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/1/2018,0,0,67,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/2/2018,0,0,60,47
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/3/2018,0,0,59,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/4/2018,0,0,62,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/5/2018,0,0,64,50
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/6/2018,0,0,65,51
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/7/2018,0,0,70,54
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/8/2018,0.1,0,65,53
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/9/2018,0,0,62,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/10/2018,0.1,0,63,49
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/11/2018,2.02,0,59,52
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/12/2018,1.6,0,56,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/13/2018,0,0,59,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/14/2018,0.01,0,53,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/15/2018,0.3,0,57,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/16/2018,0.23,0,59,48
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/17/2018,0.57,0,59,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/18/2018,0,0,50,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/19/2018,0,0,55,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/20/2018,0.1,0,58,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/21/2018,0.6,0,46,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/22/2018,0,0,41,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/23/2018,0,0,51,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/24/2018,0,0,54,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/25/2018,0,0,55,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/26/2018,1,0,51,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/27/2018,0.75,0,42,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/28/2018,0.1,0,32,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/29/2018,0,0,43,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/30/2018,0,0,42,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,10/31/2018,0,0,56,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/1/2018,0,0,57,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/2/2018,0.73,0,46,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/3/2018,,0.2,46,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/4/2018,0,0,36,19
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/5/2018,0.2,0,44,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/6/2018,0.9,0,52,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/7/2018,0,0,46,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/8/2018,0.01,0,56,39
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/9/2018,0.1,0,44,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/10/2018,0.3,0.1,44,13
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/11/2018,0,0,31,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/12/2018,0,0,45,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/13/2018,2.8,0,44,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/14/2018,0.08,0,43,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/15/2018,1.45,0,41,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/16/2018,0.2,1,37,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/17/2018,0,0,34,22
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/18/2018,0,0,49,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/19/2018,0,0,48,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/20/2018,0.1,0,44,27
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/21/2018,0,0,28,17
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/22/2018,0,0,38,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/23/2018,0,0,43,27
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/24/2018,1.2,0,33,27
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/25/2018,0,0,35,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/26/2018,0.1,0,44,28
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/27/2018,0,0,33,9
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/28/2018,0.15,0.5,15,2
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/29/2018,0,0,23,5
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,11/30/2018,0,0,42,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/1/2018,1.75,0,44,35
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/2/2018,0.85,0,47,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/3/2018,0,0,47,33
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/4/2018,0,0,40,16
